Year,Month,Day,Hour (in GMT),Minute,Second,Depth raw (cm),Temperature (deg C),"Depth (baro-corrected, cm)",Discharge (cfs or ft^3/s)
2002,8,31,12,30,0,109.8,12.72,34.8,7.6833
2002,8,31,13,0,0,110.1,12.47,34.9,7.7503
2002,8,31,13,30,0,110.1,12.19,34.9,7.7503
2002,8,31,14,0,0,110.1,11.98,34.7,7.6168
2002,8,31,14,30,0,110.5,11.77,34.6,7.5507
2002,8,31,15,0,0,110.7,11.66,35,7.8176
2002,8,31,15,30,0,110.5,11.69,34.2,7.2899
2002,8,31,16,0,0,110.7,11.84,34.2,7.2899
2002,8,31,16,30,0,110.7,12.15,34,7.1618
2002,8,31,17,0,0,110.7,12.45,34.4,7.4195
2002,8,31,17,30,0,110.9,12.89,34.4,7.4195
2002,8,31,18,0,0,110.9,13.39,34.4,7.4195
2002,8,31,18,30,0,110.9,13.88,34.5,7.4849
2002,8,31,19,0,0,111.3,14.39,34.8,7.6833
2002,8,31,19,30,0,111.4,14.87,35,7.8176
2002,8,31,20,0,0,111.5,15.39,35.3,8.0218
2002,8,31,20,30,0,111.7,15.77,35.7,8.2997
2002,8,31,21,0,0,111.9,16.15,35.6,8.2296
2002,8,31,21,30,0,112.2,16.55,35.8,8.3701
2002,8,31,22,0,0,112.3,16.85,36.1,8.5838
2002,8,31,22,30,0,112.6,17.12,36.4,8.8012
2002,8,31,23,0,0,112.3,17.37,35.9,8.4409
2002,8,31,23,30,0,112.8,17.56,36.5,8.8744
2002,9,1,0,0,0,112.7,17.67,36.6,8.9481
2002,9,1,0,30,0,112.9,17.81,36.7,9.0221
2002,9,1,1,0,0,112.5,17.91,36.4,8.8012
2002,9,1,1,30,0,112.8,17.86,36.6,8.9481
2002,9,1,2,0,0,113,17.73,36.3,8.7283
2002,9,1,2,30,0,113.2,17.61,36.1,8.5838
2002,9,1,3,0,0,113.3,17.52,36.1,8.5838
2002,9,1,3,30,0,113.6,17.39,36.1,8.5838
2002,9,1,4,0,0,113.9,17.27,36.1,8.5838
2002,9,1,4,30,0,114.1,17.11,36.2,8.6559
2002,9,1,5,0,0,114.5,16.95,36.4,8.8012
2002,9,1,5,30,0,114.3,16.79,35.8,8.3701
2002,9,1,6,0,0,114.6,16.56,35.8,8.3701
2002,9,1,6,30,0,114.6,16.35,36,8.5122
2002,9,1,7,0,0,114.4,16.13,35.5,8.16
2002,9,1,7,30,0,114.5,15.87,36,8.5122
2002,9,1,8,0,0,114.5,15.57,35.7,8.2997
2002,9,1,8,30,0,114.3,15.31,35.6,8.2296
2002,9,1,9,0,0,114.1,15.03,35,7.8176
2002,9,1,9,30,0,114.1,14.77,35.3,8.0218
2002,9,1,10,0,0,114.1,14.45,35.4,8.0907
2002,9,1,10,30,0,114.1,14.19,35.7,8.2997
2002,9,1,11,0,0,114.2,13.93,35.3,8.0218
2002,9,1,11,30,0,113.9,13.65,35.4,8.0907
2002,9,1,12,0,0,113.8,13.42,35.3,8.0218
2002,9,1,12,30,0,113.8,13.15,35.5,8.16
2002,9,1,13,0,0,113.7,12.89,35.1,7.8853
2002,9,1,13,30,0,113.9,12.65,35.2,7.9534
2002,9,1,14,0,0,114.3,12.39,35.5,8.16
2002,9,1,14,30,0,114.3,12.21,34.9,7.7503
2002,9,1,15,0,0,114.3,12.11,35,7.8176
2002,9,1,15,30,0,114.1,12.11,34.5,7.4849
2002,9,1,16,0,0,113.9,12.3,34.2,7.2899
2002,9,1,16,30,0,114.1,12.59,34.6,7.5507
2002,9,1,17,0,0,113.9,12.93,34.5,7.4849
2002,9,1,17,30,0,113.7,13.33,34.2,7.2899
2002,9,1,18,0,0,114.3,13.79,34.5,7.4849
2002,9,1,18,30,0,114,14.28,34.6,7.5507
2002,9,1,19,0,0,113.8,14.79,34.3,7.3545
2002,9,1,19,30,0,114.1,15.29,35.1,7.8853
2002,9,1,20,0,0,114,15.82,35.1,7.8853
2002,9,1,20,30,0,113.7,16.21,35.3,8.0218
2002,9,1,21,0,0,113.7,16.79,35.5,8.16
2002,9,1,21,30,0,113.3,16.47,35.2,7.9534
2002,9,1,22,0,0,113.5,16.47,35.2,7.9534
2002,9,1,22,30,0,113.5,17.03,35.7,8.2997
2002,9,1,23,0,0,113.9,17.35,36.4,8.8012
2002,9,1,23,30,0,113.7,17.61,36.3,8.7283
2002,9,2,0,0,0,113.5,17.81,35.8,8.3701
2002,9,2,0,30,0,113.4,17.89,35.8,8.3701
2002,9,2,1,0,0,113.9,17.85,36.2,8.6559
2002,9,2,1,30,0,114,17.79,36.5,8.8744
2002,9,2,2,0,0,114.1,17.65,36.7,9.0221
2002,9,2,2,30,0,114.3,17.51,36.3,8.7283
2002,9,2,3,0,0,114.2,17.39,36,8.5122
2002,9,2,3,30,0,114.7,17.22,35.8,8.3701
2002,9,2,4,0,0,115.1,17.09,36,8.5122
2002,9,2,4,30,0,115.1,16.92,35.4,8.0907
2002,9,2,5,0,0,114.8,16.77,35,7.8176
2002,9,2,5,30,0,115.1,16.55,35.2,7.9534
2002,9,2,6,0,0,115.3,16.35,35.3,8.0218
2002,9,2,6,30,0,115.1,16.07,35.2,7.9534
2002,9,2,7,0,0,115,15.87,35.1,7.8853
2002,9,2,7,30,0,115.3,15.59,35.5,8.16
2002,9,2,8,0,0,114.6,15.31,35.1,7.8853
2002,9,2,8,30,0,114.8,15.06,35.3,8.0218
2002,9,2,9,0,0,114.4,14.79,35.1,7.8853
2002,9,2,9,30,0,114.3,14.5,35,7.8176
2002,9,2,10,0,0,113.8,14.23,34.8,7.6833
2002,9,2,10,30,0,113.7,13.97,34.8,7.6833
2002,9,2,11,0,0,113.4,13.67,34.7,7.6168
2002,9,2,11,30,0,113.1,13.41,34.6,7.5507
2002,9,2,12,0,0,113.4,13.12,34.7,7.6168
2002,9,2,12,30,0,113.1,12.87,34.4,7.4195
2002,9,2,13,0,0,112.9,12.59,34.2,7.2899
2002,9,2,13,30,0,113.5,12.36,35,7.8176
2002,9,2,14,0,0,113.3,12.11,34.6,7.5507
2002,9,2,14,30,0,113.1,11.91,34.6,7.5507
2002,9,2,15,0,0,113.2,11.8,34.6,7.5507
2002,9,2,15,30,0,113.1,11.83,34.3,7.3545
2002,9,2,16,0,0,112.9,12,34.2,7.2899
2002,9,2,16,30,0,112.6,12.31,33.9,7.0983
2002,9,2,17,0,0,112.4,12.65,34.2,7.2899
2002,9,2,17,30,0,112.3,13.12,34.4,7.4195
2002,9,2,18,0,0,112.3,13.59,34.6,7.5507
2002,9,2,18,30,0,111.9,14.1,34.3,7.3545
2002,9,2,19,0,0,111.7,14.61,34.9,7.7503
2002,9,2,19,30,0,111.8,15.11,35,7.8176
2002,9,2,20,0,0,111.7,15.43,35.1,7.8853
2002,9,2,20,30,0,111.9,15.48,35.4,8.0907
2002,9,2,21,0,0,111.8,15.6,35.2,7.9534
2002,9,2,21,30,0,111.5,15.98,35.5,8.16
2002,9,2,22,0,0,111.5,16.39,36,8.5122
2002,9,2,22,30,0,111.7,16.84,36.4,8.8012
2002,9,2,23,0,0,111.7,17.17,36.6,8.9481
2002,9,2,23,30,0,111.9,17.44,36.7,9.0221
2002,9,3,0,0,0,112.1,17.53,36.9,9.1715
2002,9,3,0,30,0,111.7,17.57,36.7,9.0221
2002,9,3,1,0,0,111.7,17.57,36.7,9.0221
2002,9,3,1,30,0,111.5,17.49,36.6,8.9481
2002,9,3,2,0,0,111.6,17.4,36.6,8.9481
2002,9,3,2,30,0,111.8,17.28,36.4,8.8012
2002,9,3,3,0,0,111.7,17.16,36.3,8.7283
2002,9,3,3,30,0,112.2,17.03,36.4,8.8012
2002,9,3,4,0,0,112.1,16.92,36.1,8.5838
2002,9,3,4,30,0,112.3,16.81,36.1,8.5838
2002,9,3,5,0,0,112.5,16.63,35.7,8.2997
2002,9,3,5,30,0,112.5,16.47,35.5,8.16
2002,9,3,6,0,0,112.5,16.24,35.8,8.3701
2002,9,3,6,30,0,112.3,16.05,35.4,8.0907
2002,9,3,7,0,0,112.2,15.81,35.5,8.16
2002,9,3,7,30,0,112.3,15.59,35.5,8.16
2002,9,3,8,0,0,111.8,15.32,35.3,8.0218
2002,9,3,8,30,0,111.7,15.09,35,7.8176
2002,9,3,9,0,0,111.5,14.83,34.9,7.7503
2002,9,3,9,30,0,111.5,14.51,35.3,8.0218
2002,9,3,10,0,0,111.3,14.23,35.2,7.9534
2002,9,3,10,30,0,111,14.01,35.2,7.9534
2002,9,3,11,0,0,110.8,13.71,35,7.8176
2002,9,3,11,30,0,110.5,13.41,34.3,7.3545
2002,9,3,12,0,0,110.2,13.19,34.5,7.4849
2002,9,3,12,30,0,110.5,12.94,34.8,7.6833
2002,9,3,13,0,0,110.4,12.68,34.9,7.7503
2002,9,3,13,30,0,110.3,12.41,34.7,7.6168
2002,9,3,14,0,0,110.7,12.19,34.8,7.6833
2002,9,3,14,30,0,110.3,11.95,34.6,7.5507
2002,9,3,15,0,0,110.3,11.89,34.4,7.4195
2002,9,3,15,30,0,110.3,11.91,34.4,7.4195
2002,9,3,16,0,0,110.3,12.09,34.4,7.4195
2002,9,3,16,30,0,109.9,12.37,33.7,6.9724
2002,9,3,17,0,0,110.3,12.76,34.1,7.2256
2002,9,3,17,30,0,110.2,13.16,34.4,7.4195
2002,9,3,18,0,0,110.4,13.61,34.5,7.4849
2002,9,3,18,30,0,110.6,13.95,34.8,7.6833
2002,9,3,19,0,0,110.6,14.41,35,7.8176
2002,9,3,19,30,0,110.3,14.89,35.2,7.9534
2002,9,3,20,0,0,110.4,15.29,35.4,8.0907
2002,9,3,20,30,0,110.3,15.57,35.3,8.0218
2002,9,3,21,0,0,110.4,15.76,35.7,8.2997
2002,9,3,21,30,0,110.3,16.21,35.8,8.3701
2002,9,3,22,0,0,110.1,16.54,35.4,8.0907
2002,9,3,22,30,0,110.2,16.83,36,8.5122
2002,9,3,23,0,0,110.3,17.08,36.3,8.7283
2002,9,3,23,30,0,110.4,17.23,36.7,9.0221
2002,9,4,0,0,0,110.1,17.41,36.4,8.8012
2002,9,4,0,30,0,110.4,17.44,36.6,8.9481
2002,9,4,1,0,0,110.1,17.45,36.5,8.8744
2002,9,4,1,30,0,110.2,17.35,36.3,8.7283
2002,9,4,2,0,0,110.3,17.17,36.1,8.5838
2002,9,4,2,30,0,110.3,17.03,36.1,8.5838
2002,9,4,3,0,0,110.5,16.89,36,8.5122
2002,9,4,3,30,0,110.9,16.83,36,8.5122
2002,9,4,4,0,0,110.8,16.69,35.8,8.3701
2002,9,4,4,30,0,111.5,16.62,36.5,8.8744
2002,9,4,5,0,0,111.2,16.53,36.2,8.6559
2002,9,4,5,30,0,111.5,16.34,36.1,8.5838
2002,9,4,6,0,0,111.1,16.1,36,8.5122
2002,9,4,6,30,0,110.9,15.92,35.8,8.3701
2002,9,4,7,0,0,110.9,15.67,35.5,8.16
2002,9,4,7,30,0,110.8,15.39,35.5,8.16
2002,9,4,8,0,0,110.5,15.15,35.3,8.0218
2002,9,4,8,30,0,110.7,14.87,35.4,8.0907
2002,9,4,9,0,0,110.3,14.67,35.3,8.0218
2002,9,4,9,30,0,110.3,14.38,35.2,7.9534
2002,9,4,10,0,0,110.3,14.19,35.5,8.16
2002,9,4,10,30,0,109.9,13.96,35.3,8.0218
2002,9,4,11,0,0,109.7,13.75,34.9,7.7503
2002,9,4,11,30,0,109.9,13.52,35.5,8.16
2002,9,4,12,0,0,109.5,13.33,34.8,7.6833
2002,9,4,12,30,0,109.3,13.16,34.9,7.7503
2002,9,4,13,0,0,109.9,12.94,35.4,8.0907
2002,9,4,13,30,0,110.4,12.79,35.3,8.0218
2002,9,4,14,0,0,110.3,12.62,34.9,7.7503
2002,9,4,14,30,0,110.4,12.48,34.9,7.7503
2002,9,4,15,0,0,110.7,12.43,34.6,7.5507
2002,9,4,15,30,0,110.5,12.29,34.7,7.6168
2002,9,4,16,0,0,110.3,12.32,34.6,7.5507
2002,9,4,16,30,0,110.6,12.31,34.8,7.6833
2002,9,4,17,0,0,110.7,12.31,34.2,7.2899
2002,9,4,17,30,0,111.3,12.31,34.6,7.5507
2002,9,4,18,0,0,111.3,12.6,35.1,7.8853
2002,9,4,18,30,0,112,12.71,35.3,8.0218
2002,9,4,19,0,0,112.9,12.52,35.6,8.2296
2002,9,4,19,30,0,112.6,12.7,35.6,8.2296
2002,9,4,20,0,0,112.5,13.39,36.4,8.8012
2002,9,4,20,30,0,112.1,13.85,36.4,8.8012
2002,9,4,21,0,0,112.3,14.09,36.7,9.0221
2002,9,4,21,30,0,113.5,13.94,37.4,9.552
2002,9,4,22,0,0,113.2,14.1,36.8,9.0966
2002,9,4,22,30,0,113,14.13,36.7,9.0221
2002,9,4,23,0,0,113,14.15,37.4,9.552
2002,9,4,23,30,0,113.3,14.08,37.4,9.552
2002,9,5,0,0,0,112.9,14.08,37.7,9.7853
2002,9,5,0,30,0,112.5,14.08,37.6,9.7071
2002,9,5,1,0,0,112.7,14.09,37.6,9.7071
2002,9,5,1,30,0,112.8,14.07,37.5,9.6294
2002,9,5,2,0,0,112.8,14.04,37.7,9.7853
2002,9,5,2,30,0,113.3,14.03,38.3,10.263
2002,9,5,3,0,0,112.6,13.99,37.8,9.8639
2002,9,5,3,30,0,113,13.93,37.7,9.7853
2002,9,5,4,0,0,113.1,13.86,37.9,9.9429
2002,9,5,4,30,0,113,13.81,37.6,9.7071
2002,9,5,5,0,0,113.2,13.68,37.9,9.9429
2002,9,5,5,30,0,112.7,13.53,37.7,9.7853
2002,9,5,6,0,0,113.1,13.35,38,10.022
2002,9,5,6,30,0,112.7,13.21,37.6,9.7071
2002,9,5,7,0,0,112.7,13.06,37.9,9.9429
2002,9,5,7,30,0,112.5,12.79,37.8,9.8639
2002,9,5,8,0,0,112.5,12.63,37.9,9.9429
2002,9,5,8,30,0,112.3,12.43,37.9,9.9429
2002,9,5,9,0,0,112.3,12.21,38,10.022
2002,9,5,9,30,0,112.1,12.03,37.8,9.8639
2002,9,5,10,0,0,111.7,11.85,37.7,9.7853
2002,9,5,10,30,0,111.3,11.69,37.4,9.552
2002,9,5,11,0,0,111.7,11.49,38,10.022
2002,9,5,11,30,0,111.7,11.32,38.1,10.102
2002,9,5,12,0,0,111.7,11.12,37.9,9.9429
2002,9,5,12,30,0,111.9,10.93,38,10.022
2002,9,5,13,0,0,111.8,10.75,38,10.022
2002,9,5,13,30,0,111.9,10.55,38.1,10.102
2002,9,5,14,0,0,112.5,10.37,38.4,10.344
2002,9,5,14,30,0,112.5,10.23,38.3,10.263
2002,9,5,15,0,0,113,10.07,38.1,10.102
2002,9,5,15,30,0,112.9,10.02,38.4,10.344
2002,9,5,16,0,0,113.3,10.05,38.2,10.183
2002,9,5,16,30,0,113.7,10.27,38.6,10.508
2002,9,5,17,0,0,113.8,10.59,38.9,10.756
2002,9,5,17,30,0,113.7,11.05,38.6,10.508
2002,9,5,18,0,0,113.9,11.51,39.3,11.094
2002,9,5,18,30,0,114.2,11.85,39.1,10.924
2002,9,5,19,0,0,114.3,12.24,39.3,11.094
2002,9,5,19,30,0,114.3,12.61,39.5,11.265
2002,9,5,20,0,0,114.2,12.99,39.6,11.352
2002,9,5,20,30,0,114.2,13.25,39.8,11.526
2002,9,5,21,0,0,113.9,13.37,39.4,11.179
2002,9,5,21,30,0,113.6,13.64,39.2,11.009
2002,9,5,22,0,0,113.5,14.07,38.9,10.756
2002,9,5,22,30,0,113.3,14.41,39,10.84
2002,9,5,23,0,0,112.7,14.78,38.8,10.673
2002,9,5,23,30,0,112.8,15.05,39.4,11.179
2002,9,6,0,0,0,112.4,15.09,38.8,10.673
2002,9,6,0,30,0,112.3,15.1,38.5,10.426
2002,9,6,1,0,0,111.9,15.11,38.8,10.673
2002,9,6,1,30,0,111.5,15.21,38.3,10.263
2002,9,6,2,0,0,110.9,15.17,37.7,9.7853
2002,9,6,2,30,0,110.7,15.06,38,10.022
2002,9,6,3,0,0,110.5,14.92,37.8,9.8639
2002,9,6,3,30,0,110.6,14.77,37.8,9.8639
2002,9,6,4,0,0,110.9,14.69,38.3,10.263
2002,9,6,4,30,0,110.5,14.57,37.6,9.7071
2002,9,6,5,0,0,110.4,14.46,37.9,9.9429
2002,9,6,5,30,0,109.9,14.33,37.6,9.7071
2002,9,6,6,0,0,109.7,14.17,37.4,9.552
2002,9,6,6,30,0,109.5,13.95,37.4,9.552
2002,9,6,7,0,0,109.1,13.74,37,9.2467
2002,9,6,7,30,0,108.8,13.55,37.4,9.552
2002,9,6,8,0,0,108.1,13.35,36.6,8.9481
2002,9,6,8,30,0,107.8,13.16,36.8,9.0966
2002,9,6,9,0,0,107.6,12.92,36.5,8.8744
2002,9,6,9,30,0,107.3,12.75,36.6,8.9481
2002,9,6,10,0,0,107,12.59,36.7,9.0221
2002,9,6,10,30,0,106.7,12.37,36.4,8.8012
2002,9,6,11,0,0,106.3,12.17,36.4,8.8012
2002,9,6,11,30,0,106.1,12,36.3,8.7283
2002,9,6,12,0,0,105.7,11.8,36,8.5122
2002,9,6,12,30,0,105.7,11.64,36.4,8.8012
2002,9,6,13,0,0,105.3,11.48,36.1,8.5838
2002,9,6,13,30,0,104.9,11.31,36,8.5122
2002,9,6,14,0,0,105.9,11.2,36.1,8.5838
2002,9,6,14,30,0,106.1,11.07,36.5,8.8744
2002,9,6,15,0,0,105.9,11.03,36.7,9.0221
2002,9,6,15,30,0,105.5,11.09,36.3,8.7283
2002,9,6,16,0,0,105.4,11.08,36,8.5122
2002,9,6,16,30,0,105.5,11.08,36.3,8.7283
2002,9,6,17,0,0,106,11.1,36.6,8.9481
2002,9,6,17,30,0,106.3,11.14,36.6,8.9481
2002,9,6,18,0,0,105.9,11.15,37,9.2467
2002,9,6,18,30,0,106,11.23,37.2,9.3986
2002,9,6,19,0,0,105.9,11.39,36.9,9.1715
2002,9,6,19,30,0,106.2,11.34,36.7,9.0221
2002,9,6,20,0,0,107.3,11.17,38,10.022
2002,9,6,20,30,0,107.9,11.1,38.7,10.59
2002,9,6,21,0,0,107.9,11.04,38.5,10.426
2002,9,6,21,30,0,107.5,11.11,38,10.022
2002,9,6,22,0,0,107.1,11.25,37.9,9.9429
2002,9,6,22,30,0,106.7,11.39,37.8,9.8639
2002,9,6,23,0,0,106.5,11.55,38.1,10.102
2002,9,6,23,30,0,106.1,11.74,38,10.022
2002,9,7,0,0,0,105.8,11.87,37.7,9.7853
2002,9,7,0,30,0,105.7,11.84,37.8,9.8639
2002,9,7,1,0,0,105.7,11.79,38.1,10.102
2002,9,7,1,30,0,105.3,11.67,37.7,9.7853
2002,9,7,2,0,0,105.3,11.5,37.8,9.8639
2002,9,7,2,30,0,105.3,11.23,37.5,9.6294
2002,9,7,3,0,0,105.3,10.99,37.8,9.8639
2002,9,7,3,30,0,105.7,10.78,38.4,10.344
2002,9,7,4,0,0,105.5,10.62,38,10.022
2002,9,7,4,30,0,105.3,10.46,37.8,9.8639
2002,9,7,5,0,0,105.3,10.35,38.1,10.102
2002,9,7,5,30,0,105.9,10.19,38.4,10.344
2002,9,7,6,0,0,106.5,10.05,39.5,11.265
2002,9,7,6,30,0,107.2,9.86,40.1,11.79
2002,9,7,7,0,0,107.7,9.66,40.2,11.879
2002,9,7,7,30,0,108.9,9.44,41.7,13.268
2002,9,7,8,0,0,109.9,9.21,42.8,14.352
2002,9,7,8,30,0,110.3,8.93,43.2,14.761
2002,9,7,9,0,0,110.9,8.7,44.1,15.708
2002,9,7,9,30,0,111,8.47,43.8,15.388
2002,9,7,10,0,0,111.1,8.17,43.8,15.388
2002,9,7,10,30,0,111.1,7.94,44.1,15.708
2002,9,7,11,0,0,111.5,7.71,44.3,15.924
2002,9,7,11,30,0,111.1,7.45,43.5,15.072
2002,9,7,12,0,0,111.5,7.23,44,15.601
2002,9,7,12,30,0,111.3,7.02,43.8,15.388
2002,9,7,13,0,0,111.5,6.8,44.5,16.142
2002,9,7,13,30,0,111.3,6.57,44,15.601
2002,9,7,14,0,0,111.5,6.39,43.8,15.388
2002,9,7,14,30,0,111.2,6.23,43.3,14.864
2002,9,7,15,0,0,111.2,6.17,43.1,14.658
2002,9,7,15,30,0,111.1,6.17,43,14.555
2002,9,7,16,0,0,110.7,6.32,42.7,14.251
2002,9,7,16,30,0,110.3,6.57,42.5,14.051
2002,9,7,17,0,0,110.4,6.88,42.9,14.453
2002,9,7,17,30,0,110.3,7.31,42.6,14.151
2002,9,7,18,0,0,110.1,7.69,42.1,13.655
2002,9,7,18,30,0,109.7,8.15,41.8,13.364
2002,9,7,19,0,0,109.7,8.72,42,13.558
2002,9,7,19,30,0,109.2,9.31,41.4,12.982
2002,9,7,20,0,0,109.1,9.89,41.1,12.7
2002,9,7,20,30,0,108.9,10.53,40.7,12.33
2002,9,7,21,0,0,108.5,11.11,40.3,11.968
2002,9,7,21,30,0,108.5,11.71,40.5,12.148
2002,9,7,22,0,0,107.9,12.28,40,11.701
2002,9,7,22,30,0,107.9,12.61,40,11.701
2002,9,7,23,0,0,107.9,13.04,39.9,11.613
2002,9,7,23,30,0,108,13.16,39.6,11.352
2002,9,8,0,0,0,107.7,13.16,39.1,10.924
2002,9,8,0,30,0,107.4,13.19,38.8,10.673
2002,9,8,1,0,0,107.4,13.2,38.9,10.756
2002,9,8,1,30,0,107.3,13.11,38.7,10.59
2002,9,8,2,0,0,107.3,13.09,38.9,10.756
2002,9,8,2,30,0,106.7,12.94,38.3,10.263
2002,9,8,3,0,0,106.9,12.81,38.3,10.263
2002,9,8,3,30,0,106.6,12.62,37.7,9.7853
2002,9,8,4,0,0,106.7,12.45,37.4,9.552
2002,9,8,4,30,0,107.1,12.27,37.6,9.7071
2002,9,8,5,0,0,107,12.01,37.1,9.3224
2002,9,8,5,30,0,106.9,11.83,36.7,9.0221
2002,9,8,6,0,0,106.8,11.58,36.6,8.9481
2002,9,8,6,30,0,106.9,11.37,36.8,9.0966
2002,9,8,7,0,0,106.9,11.17,36.9,9.1715
2002,9,8,7,30,0,106.9,10.93,36.5,8.8744
2002,9,8,8,0,0,107.1,10.69,36.8,9.0966
2002,9,8,8,30,0,107,10.49,36.8,9.0966
2002,9,8,9,0,0,106.8,10.21,36.7,9.0221
2002,9,8,9,30,0,107.3,9.98,36.7,9.0221
2002,9,8,10,0,0,107.1,9.75,36.3,8.7283
2002,9,8,10,30,0,107.1,9.47,36.4,8.8012
2002,9,8,11,0,0,107.1,9.25,36.1,8.5838
2002,9,8,11,30,0,107.1,9.03,36.2,8.6559
2002,9,8,12,0,0,107.2,8.75,36.2,8.6559
2002,9,8,12,30,0,107.1,8.5,36.1,8.5838
2002,9,8,13,0,0,107.3,8.29,36.4,8.8012
2002,9,8,13,30,0,107.6,8.08,36.1,8.5838
2002,9,8,14,0,0,107.9,7.89,36.6,8.9481
2002,9,8,14,30,0,108.7,7.67,36.8,9.0966
2002,9,8,15,0,0,108.3,7.56,36.5,8.8744
2002,9,8,15,30,0,108.6,7.56,36.5,8.8744
2002,9,8,16,0,0,108.9,7.66,36.6,8.9481
2002,9,8,16,30,0,109.4,7.85,36.6,8.9481
2002,9,8,17,0,0,110,8.13,37.2,9.3986
2002,9,8,17,30,0,109.5,8.55,36.8,9.0966
2002,9,8,18,0,0,110,8.99,37.1,9.3224
2002,9,8,18,30,0,110.5,9.41,37.4,9.552
2002,9,8,19,0,0,110.2,9.89,37.1,9.3224
2002,9,8,19,30,0,110.3,10.4,37,9.2467
2002,9,8,20,0,0,110.3,10.91,37.2,9.3986
2002,9,8,20,30,0,110.3,11.37,37.5,9.6294
2002,9,8,21,0,0,110.1,11.87,37.1,9.3224
2002,9,8,21,30,0,109.9,12.33,37.2,9.3986
2002,9,8,22,0,0,109.7,12.78,37,9.2467
2002,9,8,22,30,0,109.7,13.21,37.3,9.4751
2002,9,8,23,0,0,109.6,13.52,37,9.2467
2002,9,8,23,30,0,109.5,13.73,36.2,8.6559
2002,9,9,0,0,0,109.7,13.91,36.7,9.0221
2002,9,9,0,30,0,109.5,14.04,36.5,8.8744
2002,9,9,1,0,0,109.7,14.05,36.6,8.9481
2002,9,9,1,30,0,109.9,14.04,36.3,8.7283
2002,9,9,2,0,0,109.9,13.97,36,8.5122
2002,9,9,2,30,0,110.3,13.84,36.1,8.5838
2002,9,9,3,0,0,110.5,13.73,36.2,8.6559
2002,9,9,3,30,0,110.8,13.62,36,8.5122
2002,9,9,4,0,0,111.3,13.49,36.5,8.8744
2002,9,9,4,30,0,111.1,13.34,35.7,8.2997
2002,9,9,5,0,0,111.2,13.13,36.1,8.5838
2002,9,9,5,30,0,110.9,12.92,35.8,8.3701
2002,9,9,6,0,0,111.2,12.73,35.6,8.2296
2002,9,9,6,30,0,111.3,12.51,35.4,8.0907
2002,9,9,7,0,0,110.9,12.28,34.9,7.7503
2002,9,9,7,30,0,111,12.02,35.2,7.9534
2002,9,9,8,0,0,111.1,11.76,35.4,8.0907
2002,9,9,8,30,0,111.1,11.49,35.1,7.8853
2002,9,9,9,0,0,111.1,11.23,35.2,7.9534
2002,9,9,9,30,0,110.9,10.95,34.8,7.6833
2002,9,9,10,0,0,110.7,10.64,34.9,7.7503
2002,9,9,10,30,0,110.6,10.41,34.6,7.5507
2002,9,9,11,0,0,110.5,10.14,34.6,7.5507
2002,9,9,11,30,0,110.3,9.89,34.5,7.4849
2002,9,9,12,0,0,110.3,9.67,34.3,7.3545
2002,9,9,12,30,0,110.5,9.34,34.4,7.4195
2002,9,9,13,0,0,110.3,9.13,34.2,7.2899
2002,9,9,13,30,0,110.1,8.87,34,7.1618
2002,9,9,14,0,0,110.4,8.6,34.1,7.2256
2002,9,9,14,30,0,110.7,8.38,34.1,7.2256
2002,9,9,15,0,0,110.9,8.27,34.1,7.2256
2002,9,9,15,30,0,110.4,8.31,33.2,6.6644
2002,9,9,16,0,0,110.7,8.49,33.6,6.9101
2002,9,9,16,30,0,110.5,8.75,33.7,6.9724
2002,9,9,17,0,0,110.7,9.15,33.5,6.8481
2002,9,9,17,30,0,110.8,9.61,33.8,7.0352
2002,9,9,18,0,0,110.6,10.07,33.6,6.9101
2002,9,9,18,30,0,110.3,10.63,33,6.5437
2002,9,9,19,0,0,110.6,11.16,33.9,7.0983
2002,9,9,19,30,0,110.3,11.69,33.6,6.9101
2002,9,9,20,0,0,110.1,12.25,33.3,6.7252
2002,9,9,20,30,0,110.1,12.72,33.6,6.9101
2002,9,9,21,0,0,109.9,13.22,34.1,7.2256
2002,9,9,21,30,0,109.3,13.6,33.3,6.7252
2002,9,9,22,0,0,109.1,13.94,33.3,6.7252
2002,9,9,22,30,0,109.2,14.15,33.7,6.9724
2002,9,9,23,0,0,108.8,14.33,33.2,6.6644
2002,9,9,23,30,0,109.1,14.47,33.7,6.9724
2002,9,10,0,0,0,108.8,14.51,33.2,6.6644
2002,9,10,0,30,0,108.9,14.51,33.3,6.7252
2002,9,10,1,0,0,109,14.37,33.3,6.7252
2002,9,10,1,30,0,109.1,14.26,33.6,6.9101
2002,9,10,2,0,0,108.8,14.1,33.4,6.7865
2002,9,10,2,30,0,108.9,13.9,32.8,6.4245
2002,9,10,3,0,0,109.4,13.76,33.1,6.6038
2002,9,10,3,30,0,109.1,13.61,33.1,6.6038
2002,9,10,4,0,0,109.6,13.47,33.5,6.8481
2002,9,10,4,30,0,109.3,13.37,33.3,6.7252
2002,9,10,5,0,0,109.3,13.25,33.4,6.7865
2002,9,10,5,30,0,109.4,13.09,33.5,6.8481
2002,9,10,6,0,0,109.2,12.97,33,6.5437
2002,9,10,6,30,0,109.2,12.8,32.9,6.4839
2002,9,10,7,0,0,109.2,12.62,32.7,6.3655
2002,9,10,7,30,0,109.1,12.46,33.2,6.6644
2002,9,10,8,0,0,108.9,12.23,32.9,6.4839
